"사고다발지fid","사고다발지id","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6930496,"2024047","4833025324","48330003  ",경남 양산시3,경남 양산시 물금읍(아이천사어린이집 부근),4,5,0,4,0,1,129.016435413043,35.332513984410,"{""type"":""Polygon"",""coordinates"":[[[129.01733373,35.33231129],[129.01731647,35.33216767],[129.01726535,35.33202958],[129.01718233,35.33190231],[129.01707062,35.33179076],[129.01693449,35.33169921],[129.01677918,35.33163118],[129.01661067,35.33158929],[129.01643541,35.33157515],[129.01626016,35.33158929],[129.01609164,35.33163118],[129.01593634,35.33169921],[129.01580021,35.33179076],[129.01568849,35.33190231],[129.01560548,35.33202958],[129.01555436,35.33216767],[129.0155371,35.33231129],[129.01555436,35.3324549],[129.01560548,35.33259299],[129.01568849,35.33272026],[129.01580021,35.33283181],[129.01593634,35.33292336],[129.01609164,35.33299138],[129.01626016,35.33303327],[129.01643541,35.33304742],[129.01661067,35.33303327],[129.01677918,35.33299138],[129.01693449,35.33292336],[129.01707062,35.33283181],[129.01718233,35.33272026],[129.01726535,35.33259299],[129.01731647,35.3324549],[129.01733373,35.33231129]]]}"
6930304,"2024047","4888025021","48880001  ",경남 거창군1,경남 거창군 거창읍(거창로터리 부근),6,7,0,6,1,0,127.911208800801,35.686287034410,"{""type"":""Polygon"",""coordinates"":[[[127.91210712,35.68607992],[127.91208986,35.68593694],[127.91203874,35.68579946],[127.91195572,35.68567276],[127.91184401,35.6855617],[127.91170788,35.68547056],[127.91155257,35.68540283],[127.91138405,35.68536113],[127.9112088,35.68534704],[127.91103355,35.68536113],[127.91086503,35.68540283],[127.91070972,35.68547056],[127.9105736,35.6855617],[127.91046188,35.68567276],[127.91037887,35.68579946],[127.91032775,35.68593694],[127.91031049,35.68607992],[127.91032775,35.68622289],[127.91037887,35.68636038],[127.91046188,35.68648708],[127.9105736,35.68659813],[127.91070972,35.68668928],[127.91086503,35.686757],[127.91103355,35.6867987],[127.9112088,35.68681279],[127.91138405,35.6867987],[127.91155257,35.686757],[127.91170788,35.68668928],[127.91184401,35.68659813],[127.91195572,35.68648708],[127.91203874,35.68636038],[127.91208986,35.68622289],[127.91210712,35.68607992]]]}"
6930519,"2024047","4888025023","48880002  ",경남 거창군2,경남 거창군 거창읍(동동동사무소 부근),4,5,0,5,0,0,127.916611219588,35.687028882540,"{""type"":""Polygon"",""coordinates"":[[[127.91750953,35.68682176],[127.91749227,35.68667878],[127.91744115,35.6865413],[127.91735814,35.6864146],[127.91724642,35.68630354],[127.9171103,35.6862124],[127.91695499,35.68614468],[127.91678647,35.68610297],[127.91661122,35.68608889],[127.91643597,35.68610297],[127.91626745,35.68614468],[127.91611214,35.6862124],[127.91597601,35.68630354],[127.9158643,35.6864146],[127.91578128,35.6865413],[127.91573017,35.68667878],[127.9157129,35.68682176],[127.91573017,35.68696473],[127.91578128,35.68710221],[127.9158643,35.68722891],[127.91597601,35.68733997],[127.91611214,35.68743111],[127.91626745,35.68749883],[127.91643597,35.68754054],[127.91661122,35.68755462],[127.91678647,35.68754054],[127.91695499,35.68749883],[127.9171103,35.68743111],[127.91724642,35.68733997],[127.91735814,35.68722891],[127.91744115,35.68710221],[127.91749227,35.68696473],[127.91750953,35.68682176]]]}"
6930596,"2024047","4888025023","48880003  ",경남 거창군3,경남 거창군 거창읍(메디팜하나로약국 부근),4,5,0,5,0,0,127.914560957184,35.689315133605,"{""type"":""Polygon"",""coordinates"":[[[127.91545927,35.68910798],[127.91544201,35.68896501],[127.91539089,35.68882753],[127.91530788,35.68870083],[127.91519616,35.68858978],[127.91506003,35.68849864],[127.91490473,35.68843092],[127.91473621,35.68838921],[127.91456096,35.68837513],[127.9143857,35.68838921],[127.91421719,35.68843092],[127.91406188,35.68849864],[127.91392575,35.68858978],[127.91381404,35.68870083],[127.91373102,35.68882753],[127.9136799,35.68896501],[127.91366264,35.68910798],[127.9136799,35.68925095],[127.91373102,35.68938843],[127.91381404,35.68951512],[127.91392575,35.68962618],[127.91406188,35.68971731],[127.91421719,35.68978503],[127.9143857,35.68982674],[127.91456096,35.68984082],[127.91473621,35.68982674],[127.91490473,35.68978503],[127.91506003,35.68971731],[127.91519616,35.68962618],[127.91530788,35.68951512],[127.91539089,35.68938843],[127.91544201,35.68925095],[127.91545927,35.68910798]]]}"
6930384,"2024047","5011013700","50110001  ",제주 제주시1,제주 제주 연동(그랜드호텔사거리 부근),4,6,0,5,1,0,126.488952388151,33.486214965981,"{""type"":""Polygon"",""coordinates"":[[[126.4898507,33.48603504],[126.48983344,33.48588819],[126.48978232,33.48574698],[126.48969931,33.48561685],[126.48958759,33.48550278],[126.48945147,33.48540917],[126.48929616,33.48533961],[126.48912764,33.48529678],[126.48895239,33.48528231],[126.48877714,33.48529678],[126.48860862,33.48533961],[126.48845331,33.48540917],[126.48831718,33.48550278],[126.48820547,33.48561685],[126.48812245,33.48574698],[126.48807133,33.48588819],[126.48805407,33.48603504],[126.48807133,33.48618188],[126.48812245,33.48632309],[126.48820547,33.48645322],[126.48831718,33.48656729],[126.48845331,33.4866609],[126.48860862,33.48673045],[126.48877714,33.48677329],[126.48895239,33.48678775],[126.48912764,33.48677329],[126.48929616,33.48673045],[126.48945147,33.4866609],[126.48958759,33.48656729],[126.48969931,33.48645322],[126.48978232,33.48632309],[126.48983344,33.48618188],[126.4898507,33.48603504]]]}"
6930312,"2024047","5011010400","50110002  ",제주 제주시2,제주 제주 이도이동(제주소방서앞교차로 부근),4,6,0,4,2,0,126.535952297003,33.492324438431,"{""type"":""Polygon"",""coordinates"":[[[126.53685061,33.49214443],[126.53683335,33.4919976],[126.53678223,33.4918564],[126.53669922,33.49172628],[126.5365875,33.49161222],[126.53645137,33.49151861],[126.53629607,33.49144906],[126.53612755,33.49140623],[126.5359523,33.49139177],[126.53577704,33.49140623],[126.53560853,33.49144906],[126.53545322,33.49151861],[126.53531709,33.49161222],[126.53520538,33.49172628],[126.53512236,33.4918564],[126.53507124,33.4919976],[126.53505398,33.49214443],[126.53507124,33.49229127],[126.53512236,33.49243247],[126.53520538,33.49256259],[126.53531709,33.49267665],[126.53545322,33.49277025],[126.53560853,33.4928398],[126.53577704,33.49288263],[126.5359523,33.4928971],[126.53612755,33.49288263],[126.53629607,33.4928398],[126.53645137,33.49277025],[126.5365875,33.49267665],[126.53669922,33.49256259],[126.53678223,33.49243247],[126.53683335,33.49229127],[126.53685061,33.49214443]]]}"
6930372,"2024047","5011010400","50110003  ",제주 제주시3,제주 제주 이도이동(주연도예 부근),4,5,0,4,0,1,126.532030222924,33.497458934443,"{""type"":""Polygon"",""coordinates"":[[[126.53292854,33.49727887],[126.53291128,33.49713204],[126.53286016,33.49699085],[126.53277714,33.49686073],[126.53266543,33.49674668],[126.5325293,33.49665309],[126.53237399,33.49658354],[126.53220548,33.49654071],[126.53203022,33.49652624],[126.53185497,33.49654071],[126.53168645,33.49658354],[126.53153115,33.49665309],[126.53139502,33.49674668],[126.5312833,33.49686073],[126.53120029,33.49699085],[126.53114917,33.49713204],[126.53113191,33.49727887],[126.53114917,33.4974257],[126.53120029,33.49756688],[126.5312833,33.497697],[126.53139502,33.49781105],[126.53153115,33.49790465],[126.53168645,33.49797419],[126.53185497,33.49801702],[126.53203022,33.49803148],[126.53220548,33.49801702],[126.53237399,33.49797419],[126.5325293,33.49790465],[126.53266543,33.49781105],[126.53277714,33.497697],[126.53286016,33.49756688],[126.53291128,33.4974257],[126.53292854,33.49727887]]]}"
6930354,"2024047","5011010400","50110004  ",제주 제주시4,제주 제주 이도이동(광양사거리 부근),4,4,0,4,0,0,126.529279364042,33.500892014476,"{""type"":""Polygon"",""coordinates"":[[[126.53017768,33.50071191],[126.53016042,33.50056508],[126.5301093,33.5004239],[126.53002629,33.50029379],[126.52991457,33.50017974],[126.52977844,33.50008615],[126.52962313,33.5000166],[126.52945462,33.49997377],[126.52927936,33.49995931],[126.52910411,33.49997377],[126.52893559,33.5000166],[126.52878029,33.50008615],[126.52864416,33.50017974],[126.52853244,33.50029379],[126.52844943,33.5004239],[126.52839831,33.50056508],[126.52838105,33.50071191],[126.52839831,33.50085873],[126.52844943,33.50099991],[126.52853244,33.50113002],[126.52864416,33.50124407],[126.52878029,33.50133766],[126.52893559,33.50140721],[126.52910411,33.50145003],[126.52927936,33.50146449],[126.52945462,33.50145003],[126.52962313,33.50140721],[126.52977844,33.50133766],[126.52991457,33.50124407],[126.53002629,33.50113002],[126.5301093,33.50099991],[126.53016042,33.50085873],[126.53017768,33.50071191]]]}"
6930219,"2024047","5013010600","50130001  ",제주 서귀포시1,제주 서귀포시 서홍동(제주지방법원 서귀포시법원 부근),4,5,0,4,0,1,126.560922723849,33.253526003396,"{""type"":""Polygon"",""coordinates"":[[[126.56182104,33.2533489],[126.56180378,33.25320165],[126.56175266,33.25306007],[126.56166965,33.25292958],[126.56155793,33.25281521],[126.5614218,33.25272134],[126.56126649,33.2526516],[126.56109798,33.25260865],[126.56092272,33.25259414],[126.56074747,33.25260865],[126.56057895,33.2526516],[126.56042365,33.25272134],[126.56028752,33.25281521],[126.5601758,33.25292958],[126.56009279,33.25306007],[126.56004167,33.25320165],[126.56002441,33.2533489],[126.56004167,33.25349614],[126.56009279,33.25363773],[126.5601758,33.25376822],[126.56028752,33.25388259],[126.56042365,33.25397645],[126.56057895,33.2540462],[126.56074747,33.25408915],[126.56092272,33.25410365],[126.56109798,33.25408915],[126.56126649,33.2540462],[126.5614218,33.25397645],[126.56155793,33.25388259],[126.56166965,33.25376822],[126.56175266,33.25363773],[126.56180378,33.25349614],[126.56182104,33.2533489]]]}"
7140877,"2025091","1111017500","11110001  ",서울 종로구1,서울 종로구 숭인동(백채김치찌개 신설동점 부근),8,8,0,8,0,0,127.021423764908,37.574416848306,"{""type"":""Polygon"",""coordinates"":[[[127.02232208,37.57418598],[127.02230482,37.5740465],[127.0222537,37.57391237],[127.02217069,37.57378876],[127.02205897,37.57368041],[127.02192284,37.5735915],[127.02176754,37.57352543],[127.02159902,37.57348474],[127.02142376,37.573471],[127.02124851,37.57348474],[127.02107999,37.57352543],[127.02092469,37.5735915],[127.02078856,37.57368041],[127.02067684,37.57378876],[127.02059383,37.57391237],[127.02054271,37.5740465],[127.02052545,37.57418598],[127.02054271,37.57432547],[127.02059383,37.57445959],[127.02067684,37.5745832],[127.02078856,37.57469155],[127.02092469,37.57478046],[127.02107999,37.57484653],[127.02124851,37.57488722],[127.02142376,37.57490096],[127.02159902,37.57488722],[127.02176754,37.57484653],[127.02192284,37.57478046],[127.02205897,37.57469155],[127.02217069,37.5745832],[127.0222537,37.57445959],[127.02230482,37.57432547],[127.02232208,37.57418598]]]}"
7140947,"2025091","1111017500","11110002  ",서울 종로구2,서울 종로구 숭인동(낙산보리밥 부근),4,5,1,4,0,0,127.015662971386,37.581752846535,"{""type"":""Polygon"",""coordinates"":[[[127.01656129,37.58152189],[127.01654403,37.58138242],[127.01649291,37.5812483],[127.01640989,37.58112471],[127.01629818,37.58101637],[127.01616205,37.58092746],[127.01600674,37.5808614],[127.01583822,37.58082071],[127.01566297,37.58080698],[127.01548772,37.58082071],[127.0153192,37.5808614],[127.01516389,37.58092746],[127.01502777,37.58101637],[127.01491605,37.58112471],[127.01483304,37.5812483],[127.01478192,37.58138242],[127.01476466,37.58152189],[127.01478192,37.58166136],[127.01483304,37.58179547],[127.01491605,37.58191907],[127.01502777,37.5820274],[127.01516389,37.58211631],[127.0153192,37.58218237],[127.01548772,37.58222306],[127.01566297,37.58223679],[127.01583822,37.58222306],[127.01600674,37.58218237],[127.01616205,37.58211631],[127.01629818,37.5820274],[127.01640989,37.58191907],[127.01649291,37.58179547],[127.01654403,37.58166136],[127.01656129,37.58152189]]]}"
7140699,"2025091","1111016300","11110003  ",서울 종로구3,서울 종로구 종로5가(종로5가교차로 부근),4,4,1,3,0,0,127.001175091708,37.571056627497,"{""type"":""Polygon"",""coordinates"":[[[127.00207341,37.5708258],[127.00205615,37.57068631],[127.00200503,37.57055218],[127.00192201,37.57042856],[127.0018103,37.57032021],[127.00167417,37.57023129],[127.00151886,37.57016522],[127.00135034,37.57012453],[127.00117509,37.57011079],[127.00099984,37.57012453],[127.00083132,37.57016522],[127.00067601,37.57023129],[127.00053989,37.57032021],[127.00042817,37.57042856],[127.00034516,37.57055218],[127.00029404,37.57068631],[127.00027678,37.5708258],[127.00029404,37.5709653],[127.00034516,37.57109943],[127.00042817,37.57122304],[127.00053989,37.57133139],[127.00067601,37.57142031],[127.00083132,37.57148639],[127.00099984,37.57152707],[127.00117509,37.57154081],[127.00135034,37.57152707],[127.00151886,37.57148639],[127.00167417,37.57142031],[127.0018103,37.57133139],[127.00192201,37.57122304],[127.00200503,37.57109943],[127.00205615,37.5709653],[127.00207341,37.5708258]]]}"
7140697,"2025091","1111011400","11110004  ",서울 종로구4,서울 종로구 내자동(경복궁역교차로 부근),4,5,0,5,0,0,126.972109665005,37.576167052386,"{""type"":""Polygon"",""coordinates"":[[[126.97300798,37.57593616],[126.97299072,37.57579668],[126.9729396,37.57566256],[126.97285659,37.57553895],[126.97274487,37.57543061],[126.97260874,37.57534169],[126.97245344,37.57527562],[126.97228492,37.57523494],[126.97210967,37.5752212],[126.97193441,37.57523494],[126.97176589,37.57527562],[126.97161059,37.57534169],[126.97147446,37.57543061],[126.97136274,37.57553895],[126.97127973,37.57566256],[126.97122861,37.57579668],[126.97121135,37.57593616],[126.97122861,37.57607565],[126.97127973,37.57620977],[126.97136274,37.57633338],[126.97147446,37.57644172],[126.97161059,37.57653063],[126.97176589,37.5765967],[126.97193441,37.57663739],[126.97210967,37.57665112],[126.97228492,37.57663739],[126.97245344,37.5765967],[126.97260874,37.57653063],[126.97274487,37.57644172],[126.97285659,37.57633338],[126.9729396,37.57620977],[126.97299072,37.57607565],[126.97300798,37.57593616]]]}"
7140686,"2025091","1111016800","11110005  ",서울 종로구5,서울 종로구 동숭동(하트약국 부근),4,4,0,4,0,0,127.002729569149,37.582754630588,"{""type"":""Polygon"",""coordinates"":[[[127.00362788,37.58252366],[127.00361062,37.58238419],[127.0035595,37.58225008],[127.00347649,37.58212648],[127.00336477,37.58201815],[127.00322865,37.58192924],[127.00307334,37.58186318],[127.00290482,37.58182249],[127.00272957,37.58180876],[127.00255432,37.58182249],[127.0023858,37.58186318],[127.00223049,37.58192924],[127.00209436,37.58201815],[127.00198265,37.58212648],[127.00189963,37.58225008],[127.00184851,37.58238419],[127.00183125,37.58252366],[127.00184851,37.58266313],[127.00189963,37.58279724],[127.00198265,37.58292084],[127.00209436,37.58302917],[127.00223049,37.58311807],[127.0023858,37.58318414],[127.00255432,37.58322482],[127.00272957,37.58323856],[127.00290482,37.58322482],[127.00307334,37.58318414],[127.00322865,37.58311807],[127.00336477,37.58302917],[127.00347649,37.58292084],[127.0035595,37.58279724],[127.00361062,37.58266313],[127.00362788,37.58252366]]]}"
7140883,"2025091","1111017400","11110006  ",서울 종로구6,서울 종로구 창신동(동묘앞역교차로 부근),4,4,0,4,0,0,127.015391060638,37.572984001178,"{""type"":""Polygon"",""coordinates"":[[[127.01628938,37.57275315],[127.01627212,37.57261367],[127.016221,37.57247954],[127.01613798,37.57235592],[127.01602627,37.57224758],[127.01589014,37.57215866],[127.01573483,37.57209258],[127.01556631,37.5720519],[127.01539106,37.57203816],[127.01521581,37.5720519],[127.01504729,37.57209258],[127.01489198,37.57215866],[127.01475586,37.57224758],[127.01464414,37.57235592],[127.01456113,37.57247954],[127.01451001,37.57261367],[127.01449275,37.57275315],[127.01451001,37.57289264],[127.01456113,37.57302677],[127.01464414,37.57315038],[127.01475586,37.57325873],[127.01489198,37.57334765],[127.01504729,37.57341372],[127.01521581,37.57345441],[127.01539106,37.57346814],[127.01556631,37.57345441],[127.01573483,37.57341372],[127.01589014,37.57334765],[127.01602627,37.57325873],[127.01613798,37.57315038],[127.016221,37.57302677],[127.01627212,37.57289264],[127.01628938,37.57275315]]]}"
7140857,"2025091","1114016500","11140001  ",서울 중구1,서울 중구 황학동(미리내곱창 부근),5,5,0,5,0,0,127.020494772648,37.568292928433,"{""type"":""Polygon"",""coordinates"":[[[127.02139309,37.56806214],[127.02137583,37.56792264],[127.02132471,37.56778851],[127.02124169,37.56766489],[127.02112998,37.56755653],[127.02099385,37.56746761],[127.02083854,37.56740153],[127.02067003,37.56736084],[127.02049477,37.5673471],[127.02031952,37.56736084],[127.020151,37.56740153],[127.0199957,37.56746761],[127.01985957,37.56755653],[127.01974785,37.56766489],[127.01966484,37.56778851],[127.01961372,37.56792264],[127.01959646,37.56806214],[127.01961372,37.56820164],[127.01966484,37.56833577],[127.01974785,37.56845939],[127.01985957,37.56856775],[127.0199957,37.56865667],[127.020151,37.56872275],[127.02031952,37.56876344],[127.02049477,37.56877718],[127.02067003,37.56876344],[127.02083854,37.56872275],[127.02099385,37.56865667],[127.02112998,37.56856775],[127.02124169,37.56845939],[127.02132471,37.56833577],[127.02137583,37.56820164],[127.02139309,37.56806214]]]}"
